child_id,age_scaled,mean_daily_use_minutes,mean_daily_session_count,median_session_duration,mean_daily_app_openings,post_bedtime_use_ratio,school_use_ratio,games_share,social_share,entertainment_share,education_share,synthetic_pmu_severity
382,0.0,190.1530772678566,36.142857142857146,3.2182569381475856,77.14285714285714,0.1567827055034622,0.03130429053201352,0.4765161736513479,0.05770851176854639,0.14311074676496865,0.08999540591200889,4.147355402186269
383,1.5,260.1627353565995,14.857142857142858,11.03252222470189,46.0,0.18063654683237265,0.11783050895864682,0.1319517027610719,0.3371447237059642,0.2422734969258147,0.07707447928263035,3.347326044747185
384,1.0,99.71942771547636,15.428571428571429,3.83093940399446,29.571428571428573,0.08977432740297368,0.04596758792103207,0.044087580807530335,0.39494586040186724,0.21451438971977219,0.18956424756660537,3.0113523819184436
385,1.5,155.93228403903723,24.0,4.652803469193108,44.857142857142854,0.07225503119902815,0.03178252529861311,0.33175682062851475,0.019680296947090017,0.09871961202935266,0.1940202002545771,3.427954664158408
386,1.5,169.89778314438823,31.428571428571427,3.4295122054223706,63.285714285714285,0.12014027119813503,0.06596024954551523,0.16463734306635294,0.4896913924823363,0.06563143007884169,0.04032984234707968,3.3811915279339866
387,1.5,169.08182345796294,15.428571428571429,7.738766712935542,36.285714285714285,0.05120692656465159,0.03552220057541385,0.3210540484840833,0.009350652977804375,0.23679957211854205,0.4036874794732521,1.9694299402085502
388,-1.5,127.16840628456482,14.714285714285714,5.757956161806136,27.285714285714285,0.07645397522665812,0.05551789216378401,0.07015271946740784,0.21216537834937765,0.08629499744668906,0.10441084557314831,3.5857431278892733
389,1.0,138.3362514629609,22.0,3.4686350385245364,52.142857142857146,0.08150721042614548,0.0220400971712219,0.26584223749379077,0.22558739772430625,0.033283972309161185,0.2568170717640599,1.8643109842074341
390,0.5,111.97000864580541,16.428571428571427,5.190527559145029,37.285714285714285,0.06412848558333496,0.04283448336904016,0.10759471338212113,0.08663748456649724,0.1861949712520125,0.0226199072970451,4.289351876348638
391,0.5,237.07310130932157,36.42857142857143,3.9372268160539226,87.14285714285714,0.04763699133871693,0.07092229606643191,0.04712660036413066,0.3029267312596545,0.14638993893908434,0.2958555049698036,2.65380031450187
392,-1.0,189.13389077622904,17.714285714285715,6.027815104876166,35.142857142857146,0.12288034885338582,0.04134670406363204,0.346384202593406,0.4295444416871715,0.08898538622214139,0.08688831207924134,4.3495276209171365
393,-1.0,128.59767815374883,39.714285714285715,2.1972123852145824,75.42857142857143,0.06229940073408615,0.03956135254996434,0.12121677263402275,0.2397151653737639,0.27135624432494404,0.21355718063991247,1.6307588698780924
394,-0.5,147.39901398029454,27.714285714285715,3.9480009493489217,59.142857142857146,0.12144861752125505,0.018052219517446632,0.27155088980379066,0.32970006597143564,0.08515476239309734,0.09537252348470344,4.239604253579089
395,1.0,191.23942213488448,19.0,6.654873521693608,46.285714285714285,0.0931320442441268,0.15290306573130227,0.6008368520633567,0.13412691462126622,0.047882887532944125,0.17043052764866345,3.7057405314236123
396,-1.5,101.73154990069904,18.857142857142858,2.9321524140907935,38.142857142857146,0.043691494144483284,0.058767346417015434,0.3057541711633333,0.007580985680331953,0.18564651467679694,0.24438279345679045,1.6540985331026603
397,-1.0,189.51586163015745,25.428571428571427,5.2584349824781516,60.0,0.13051003683349846,0.02616276397271573,0.2281825237724973,0.09547922976609716,0.186001350822307,0.18796496526873127,2.7688201080658956
398,1.5,169.28969464900914,40.142857142857146,2.7545117301092463,82.42857142857143,0.13216647637734372,0.030253389519026765,0.12970732052731665,0.18088353680701547,0.31130887650758277,0.22104716632130392,3.168283464486687
399,-0.5,138.62811964785288,25.142857142857142,3.9108205916888714,52.0,0.11135391197128694,0.014716827064064342,0.06969726494891046,0.4752622000870602,0.10346677425621198,0.1997260364852958,4.545564565265427
400,0.0,169.71993491181507,31.285714285714285,3.552528565396764,66.0,0.10132360871867543,0.022514252265392696,0.09837047474357152,0.13205664194116196,0.249716417572069,0.14164836517348256,3.017341914539473
401,-0.5,170.84327500252098,14.571428571428571,6.860229805163847,43.0,0.08261659210534593,0.1951234224432546,0.04075449845978212,0.11012428737227309,0.14764013803586454,0.11774929998730238,2.3904719256719975
402,0.0,83.61610272501628,9.571428571428571,5.401998992767888,17.428571428571427,0.1350038375527229,0.008561733214950726,0.2708315219435443,0.2699297967642029,0.16258898618868906,0.12577222528939463,1.234830229658558
403,-0.5,195.03174606467442,18.285714285714285,5.993933700741745,51.57142857142857,0.10678942640031759,0.053081449271873554,0.2025968006092484,0.2846378403724828,0.24101854221192995,0.09151832638212536,3.8182786771143054
404,-1.5,103.64977964805153,17.285714285714285,3.3757466615798926,33.714285714285715,0.10514909618842443,0.033589839976970286,0.6596232181772139,0.18132554762075212,0.056191440258701444,0.026126645164639827,3.1558511285938016
405,0.0,168.03653490940152,22.428571428571427,4.878229632499759,55.714285714285715,0.07395673358311768,0.050575732526393205,0.17527753487844666,0.26018595160124813,0.39939417727016496,0.03232821102421627,2.256045910645672
406,0.5,190.1378116109426,31.571428571428573,3.3426749425656146,80.14285714285714,0.08024707022383701,0.04158966560517798,0.2408881386225501,0.03826768653701843,0.5412905904113864,0.08105414447700858,2.6541212266393406
407,-1.5,163.28739478167947,24.714285714285715,4.112150397999777,63.42857142857143,0.11191496868343916,0.02941860309281564,0.24454889384770362,0.12225445591719294,0.16590464771179508,0.2850687183620896,3.880282161891032
408,-0.5,217.15237129278032,36.714285714285715,3.6923869767173607,101.42857142857143,0.18856978771809196,0.08551725058731709,0.048896917359033065,0.49120263835294165,0.2326375973856107,0.17850883175673662,4.443917351825439
409,0.0,176.47151969938005,35.57142857142857,3.2178556430852354,72.14285714285714,0.09333369184661008,0.08475863303179737,0.041821210819509555,0.5836403284762245,0.010626342752678028,0.1435412667054264,2.0854370291805173
410,1.5,187.41509096443397,20.571428571428573,5.468076438453391,46.857142857142854,0.1582447288647781,0.05000731912579874,0.28531871542885545,0.1427257349102978,0.09543894545833723,0.24582558418873787,3.226469037639214
411,0.0,192.09823675978444,30.857142857142858,3.9952496871089753,65.28571428571429,0.06446718099043829,0.02564811221130538,0.1948766844203875,0.2803664283758412,0.04492473572379796,0.35061817989349364,3.619206964815111
412,1.0,124.06725323879708,24.142857142857142,2.657494991120563,47.142857142857146,0.07905518647617854,0.020848360458226252,0.17448572910404342,0.11919595825803968,0.1928284992672901,0.009268764110749565,2.1921136976176148
413,-1.5,182.94324046962197,18.714285714285715,6.913119562519458,53.0,0.12070517089743844,0.12571883318413177,0.06310545363424677,0.21049759073458155,0.23244809439162337,0.22196073353389326,3.906264251746331
414,0.5,174.65289952416927,32.0,3.2264707386991613,76.42857142857143,0.12042578510466384,0.017419678794791383,0.2715819985993523,0.2275432867275241,0.05771362005461397,0.3787804637675931,3.7538948114928052
415,0.5,189.0385113603413,28.857142857142858,3.818670731250318,65.42857142857143,0.11639509966968825,0.029831285321351538,0.025691084460176677,0.1883496459193866,0.5258766763677947,0.1828982981972024,2.1013687303106705
416,0.0,169.41097467750583,35.285714285714285,3.094253322745199,71.85714285714286,0.06935515183359293,0.06529698027710577,0.11425946980004302,0.23448164910687383,0.07374953028401632,0.4872480201707421,2.0504132015023
417,0.5,142.24937115988388,21.571428571428573,4.157183436166865,45.0,0.06514592025176402,0.021832356135497888,0.10689020858358045,0.24236533365943835,0.46810191842681337,0.16852368449600513,2.511886769294051
418,1.5,223.38361771900279,35.714285714285715,3.199054555402065,103.28571428571429,0.04195366910110728,0.03813882643325561,0.019592426173085747,0.01939055683216897,0.3578129096551047,0.035197572759994696,2.198452223509329
419,0.5,240.86537188585453,21.428571428571427,7.99025864176349,53.0,0.14767251341412757,0.06616069228463843,0.2603892940818189,0.2376961176312739,0.266830187962988,0.0641028363222484,3.7843522247778654
420,-1.0,230.41135817492093,36.42857142857143,4.1589504202317995,89.28571428571429,0.14709867445338784,0.042229125077250226,0.09625511246928094,0.24343991362902465,0.3822337040565411,0.09621927910550634,4.836254790859638
421,1.5,203.2898340570843,21.857142857142858,6.079212291864948,55.57142857142857,0.11683320182724731,0.017006208224430833,0.24264272542761955,0.21486859074622217,0.2029643302939699,0.15798012265262315,2.626762614141194
422,0.5,154.5452084858716,29.571428571428573,3.6472329720601704,63.714285714285715,0.11505542514108529,0.06770516214205367,0.07016896849981819,0.1285492635295551,0.2511493448125762,0.11578174706803597,2.7303630953475375
423,-1.0,105.03454566536814,12.428571428571429,6.48143449691781,27.285714285714285,0.018990012636121666,0.08017861469456504,0.18112669198853276,0.08717622213455506,0.2710631482433659,0.33155513541524706,1.2213956327379547
424,-0.5,198.04120360406299,18.857142857142858,6.265232565726656,41.857142857142854,0.09859785315844717,0.12966617556298599,0.18894496481285242,0.1696282855461181,0.06456286453733172,0.21897956921085857,2.899698773607711
425,-0.5,153.99768991455332,21.714285714285715,4.475140597640429,46.714285714285715,0.06928166654605045,0.028599629863487037,0.15994560079865308,0.1381688706878744,0.3334425292588061,0.2236960283955325,2.7578703942434535
426,1.0,142.82092825958472,28.0,2.4978452200216332,53.285714285714285,0.14605705118908632,0.1643242706822098,0.17156071783611163,0.13294646641666022,0.4917631943343588,0.12798564329992002,2.703497688285611
427,-1.0,160.75214053489395,26.142857142857142,3.823621118088548,55.142857142857146,0.13994969442131316,0.06455723931314754,0.14419932621761733,0.2361147836531956,0.15597035963186262,0.07729201103249848,3.6446294812349476
428,1.5,151.92475472152387,17.571428571428573,5.382676946871973,37.857142857142854,0.10593439597713016,0.06770254517495682,0.43190796981290047,0.09831424333634575,0.29366040261851356,0.04116925141207778,4.495478403924485
429,1.5,224.781665237532,27.857142857142858,4.810549012309625,60.142857142857146,0.03510597378874993,0.040175799535524,0.29971223907276295,0.32604987750400166,0.1656248697091797,0.03341485098648306,2.309522724700085
430,0.5,181.3149817154299,16.428571428571427,5.875178473052374,35.285714285714285,0.11034775870713828,0.004629022943913883,0.4731795065987264,0.10357564665231125,0.09052833424219388,0.040765817595145894,3.6962380728106727
431,-1.0,179.21486264198626,20.857142857142858,5.736963555148694,47.42857142857143,0.12064516385553385,0.04292851776405591,0.1811045270236418,0.06295589566758626,0.576572482799024,0.03574457292616743,2.693224772129878
432,0.0,207.06051244392773,37.57142857142857,3.190246551196926,82.28571428571429,0.1023832948105478,0.04036659912738696,0.27537914904592675,0.10753452380881556,0.04565784326749867,0.49485029590090707,4.236614843079749
433,1.0,187.89501377032917,18.0,5.537426867214444,46.714285714285715,0.12594310983126647,0.008827551799076766,0.22707712273629435,0.21264780204820102,0.005791830094530957,0.1046334878487339,3.7858851582959074
434,1.5,276.6227558243089,42.142857142857146,4.33704599481402,142.85714285714286,0.17829900620310637,0.1217662272280419,0.41201710705038014,0.3945044982109198,0.04399074432816281,0.14948765041053716,4.168981663168868
435,0.5,208.96777657171074,33.714285714285715,3.6309775545682235,70.71428571428571,0.13617386124456812,0.07923041870089093,0.012892250909891075,0.2290269886219145,0.2219659310068919,0.243624573673131,4.256966635544432
436,0.5,168.9848919548323,16.0,6.711531974704809,44.57142857142857,0.15638011064612065,0.027564498414495726,0.22820125580514794,0.08966671754235035,0.3111866628537359,0.1159470547419617,4.406832060291117
437,-1.0,111.13047576093061,24.714285714285715,2.984658196272849,42.857142857142854,0.0656582929969093,0.07526736950984567,0.2649620939515164,0.21930855984787273,0.22595983646025727,0.07928110511896061,3.61007915087497
438,-1.0,223.6366719050295,15.571428571428571,9.950157010210308,40.42857142857143,0.14796859769481058,0.06169596926591002,0.14686843578936998,0.25152390917685685,0.09763319132470374,0.12981609739698502,4.00995947253236
439,0.0,207.81986770729208,41.714285714285715,3.2447146794701256,97.71428571428571,0.07679085261989475,0.03260077480193345,0.2259170754751101,0.2657800410784314,0.00766218617629914,0.3009060108496383,3.2835740776280353
440,-1.0,146.4161731738705,17.428571428571427,5.876102649960583,36.285714285714285,0.09583793489132897,0.04017834809122098,0.17604596976656142,0.3083167649529183,0.20642600798393768,0.044174932561220334,3.6302585395444376
441,1.5,308.38506602763783,40.857142857142854,4.464441655829493,115.14285714285714,0.18394196395084406,0.06788241900152206,0.09698918156094342,0.218784660016833,0.11897859691508092,0.3374385363308016,4.697705737159711
442,-1.0,169.5111096521782,40.0,2.8381743984385457,82.14285714285714,0.08523756713485593,0.02173159640106508,0.3853889900135703,0.1512275542426299,0.03212907900366165,0.07355672923795575,3.5231384294302113
443,0.5,173.03007344720513,19.0,7.06891874522408,42.285714285714285,0.09043115958239105,0.06224650672060565,0.07849931630163477,0.08213865892831176,0.5519390024334315,0.13095790576961314,2.037791424331308
444,-0.5,221.64526108440356,24.857142857142858,5.4681827486429615,54.857142857142854,0.08136267242617745,0.026494715324543026,0.09780835152356938,0.0410222575837627,0.13012314408921985,0.09848010904185835,3.4362596481043206
445,0.5,125.35868757107097,20.142857142857142,4.21146417846354,41.42857142857143,0.08509196395121658,0.06386180272060221,0.35992182945961004,0.18238239112419027,0.13047285012553866,0.30206215392392866,1.9317891908056672
446,-1.0,173.6644070377004,47.42857142857143,1.9466232639437409,106.42857142857143,0.1937130520210609,0.08442532504461382,0.278680508284987,0.12452589012036813,0.11238613922936233,0.2851052437496417,2.9015591289566594
447,1.5,168.97811991255892,14.428571428571429,6.138454675432029,36.285714285714285,0.09043764509594104,0.11385968315688631,0.12329455853814743,0.2498583096837446,0.4997733438444258,0.053367121998147644,2.5355164274698305
448,-1.0,187.6401758418094,23.142857142857142,6.1096711649398205,53.714285714285715,0.09593195864013546,0.049122864633722896,0.14419053401444148,0.01884870428890444,0.3341964657579633,0.2605553305495743,3.686278645490532
449,1.5,277.27866411173585,23.571428571428573,8.144316102062248,71.57142857142857,0.09869774998594248,0.0501566539196882,0.24153772739940074,0.1694921761593235,0.2511212924168374,0.08503928861841105,3.700900348292188
450,-0.5,164.0141209897472,16.428571428571427,6.423449189890088,37.142857142857146,0.12924690863456137,0.006918720961998317,0.29565797745641886,0.07277575964753616,0.16276895864823518,0.3700129210415161,3.6965349979310345
451,0.5,265.1693961399921,36.285714285714285,3.798988781877891,98.42857142857143,0.17957007470116368,0.057883113413809896,0.08199637024219886,0.3692760337909009,0.0228885280870478,0.18807064407147847,3.938481839896362
452,0.5,226.8319884943359,26.285714285714285,6.353791319478759,59.285714285714285,0.09683886791160168,0.07194330667130948,0.27440023285035026,0.12339206597914205,0.0880187852030517,0.04617973672798091,3.4618381682246504
453,1.0,145.54548527238174,23.714285714285715,4.435972724681873,52.857142857142854,0.08127804902260889,0.02500922338710029,0.2130346059365294,0.15960657519661395,0.08077484750154823,0.5326106048292312,2.226136818915105
454,-0.5,193.60965253151522,34.714285714285715,3.5746203005988986,72.28571428571429,0.1288375565677446,0.04293187947240087,0.6071696123365499,0.06768891306177983,0.03459660116442113,0.1368072156079464,2.7069310286994615
455,1.5,290.63561818695797,41.42857142857143,4.251021703208339,113.0,0.07472258296372888,0.04111130439853356,0.2549735097955496,0.09336075337572954,0.06723455703620426,0.3363410301730759,2.4721560147340824
456,-1.5,189.36665720511564,23.0,5.409983522197313,48.142857142857146,0.07959038474980987,0.13871015704829787,0.18032854844040724,0.23484607855660475,0.10410464131642722,0.4642213899371596,2.878871481196605
457,-0.5,224.8288382160646,33.857142857142854,4.500960085114626,78.57142857142857,0.09291730008750095,0.07709601473809116,0.4344670004670645,0.06943672986107059,0.31751943737560223,0.055570730061338655,2.64284479001014
458,-1.0,137.03081693063518,23.428571428571427,4.297094882847704,47.857142857142854,0.07261936324661755,0.05178868420353801,0.18451720823996962,0.08670979426545534,0.3129947158411187,0.200994727237531,1.9410270344312655
459,-1.0,201.43966411931726,35.285714285714285,3.2341342190411324,71.57142857142857,0.10341523151073043,0.03301749299752731,0.4587564332375173,0.07285941011996189,0.04360565525328666,0.343003899671468,3.43994184484396
460,0.5,186.79268073385626,21.857142857142858,4.7477887292735295,53.714285714285715,0.08225987321748286,0.02117285808374429,0.11076709391687908,0.6216581610252568,0.024803969162619198,0.026170640208153705,3.8319827981203196
461,-1.0,271.4237220740503,27.142857142857142,7.1918954271738285,76.14285714285714,0.10203750065480924,0.03578228853480065,0.10610869276440899,0.44157055817430724,0.14996783369639935,0.20688154693984104,3.4109218100983223
462,1.0,163.2738811896889,26.0,3.5970172272046788,54.42857142857143,0.06087497651820221,0.09446574507072837,0.036581785405333064,0.28956976519262945,0.2132192176788987,0.0028644115815686343,3.0107769381295957
463,0.0,141.00862439511735,17.857142857142858,3.9048908557299575,36.0,0.0976357705938151,0.0599722150519918,0.3186278133307041,0.051489912366699864,0.03460741478597218,0.3162219544996467,3.125492127114317
464,-1.0,118.42745509321549,20.571428571428573,3.8064269895318623,38.0,0.10785752226867036,0.05342000240060973,0.39478930840500015,0.16030301318437631,0.27083162191946314,0.07073396420488193,1.9443402368017133
465,-1.0,161.9975585676155,18.571428571428573,5.564213480681255,36.42857142857143,0.10306204295928321,0.03292422921446176,0.06756745327239537,0.23080596247670485,0.17963968095041535,0.2592700578364553,2.734122179059076
466,1.5,187.36014533411978,34.714285714285715,3.527124315287961,76.42857142857143,0.13023882586323798,0.0632315713076773,0.07800891181305954,0.1465588877742054,0.3427777211659994,0.08984837474148329,2.8613075237057397
467,-1.0,175.7321176036401,20.285714285714285,3.865485030759158,48.0,0.04081716611913295,0.03667947560195705,0.23124398795440737,0.354885303687798,0.224050352277396,0.08406367212056488,2.830465209977568
468,0.0,195.8924856276767,17.857142857142858,8.404394951968877,44.0,0.09472457800202931,0.04603454361724796,0.16686419992131332,0.1587552104634203,0.17295723690963033,0.4407604360039429,2.0336310151144454
469,-1.5,142.1200476250161,32.285714285714285,2.3976912555360537,62.57142857142857,0.06615050193122161,0.06833210373147712,0.05289617733513881,0.11132833837107811,0.08480206346970502,0.33831819926446965,2.98979337898313
470,-1.5,129.87726459334021,26.571428571428573,3.2094659033911093,46.142857142857146,0.12306769883754769,0.10723998239706989,0.2048565316929205,0.08782234197759738,0.5564061018360991,0.07890085690778711,2.4578997220543206
471,0.0,190.3521871516467,25.714285714285715,3.5671809239349654,45.857142857142854,0.09847489115026725,0.0422993154741415,0.22137837546690908,0.09756390118097753,0.27006039413184446,0.3388389099930624,2.91263685274924
472,-1.5,206.31817994737807,23.285714285714285,5.389765273240808,57.857142857142854,0.17091339622053647,0.12400049887549076,0.08707970265771885,0.06415689919326788,0.3981808722682594,0.10366313994866364,3.713548586232854
473,-1.0,168.17757788716042,28.0,4.298466730707947,48.857142857142854,0.06946272725078242,0.07173653535309378,0.01568992898004662,0.7475486953489254,0.07373132805904956,0.03923170346888224,2.756159803122613
474,-0.5,152.52557032435848,17.571428571428573,3.8890624513076335,38.42857142857143,0.14195266571725884,0.02123129723472202,0.06953520748439003,0.1749881899490737,0.03659359213784876,0.6149888332246163,2.3682344271598046
475,-0.5,191.26536058718693,37.142857142857146,2.947399531435738,80.0,0.11984995854588011,0.10287256302074438,0.1676997199278774,0.1245132789228928,0.09154561366315173,0.26995851049576636,2.9015401064187865
476,-1.5,132.30531753193102,36.57142857142857,2.0823664966242106,70.85714285714286,0.06737270664769045,0.051081541611926524,0.21507050829014665,0.3404577265992278,0.28110262512981576,0.03811133702660683,3.184957494129773
477,0.5,297.7066661841025,21.714285714285715,6.980634052958367,55.42857142857143,0.18322191362808327,0.03308546107942655,0.05515164323074413,0.33385831063120147,0.029878032244950833,0.4134645459118603,4.177309900970666
478,1.5,164.74503759309636,35.285714285714285,2.6740837714320747,71.57142857142857,0.06839106695202214,0.03848367943617822,0.04363030787988617,0.18197339657996986,0.3323646009104641,0.1400336456342,1.6382734138876693
479,0.5,134.6116464426812,11.857142857142858,4.7089240685831895,25.714285714285715,0.11748222974147224,0.06188170537214175,0.18652510836126118,0.17099789890932315,0.1647788861619561,0.18703196512673692,1.3872681265463138
480,-1.5,101.16035688486191,23.0,2.552675491105009,44.142857142857146,0.10014614650515381,0.040322906384125314,0.24295278493299396,0.06940086230182166,0.48440639426952536,0.053293517226866434,2.2080305816306307
481,0.5,124.84227821762725,24.285714285714285,2.860556377004848,45.285714285714285,0.09448208829855684,0.1114440714901215,0.08852933820112252,0.164227311207054,0.3158423512357725,0.280785572135911,3.623834346577081
482,-0.5,190.8279531170658,15.0,5.772257925481852,32.857142857142854,0.08432664980935917,0.0877608045046773,0.6225541121756835,0.006082285110886118,0.007734300882117471,0.33754898641533787,2.181320397416722
483,1.5,349.20540657037066,23.0,10.182547749437246,73.42857142857143,0.13919804220345777,0.061312378586646094,0.1558651942107665,0.4786909189058719,0.3108772904329146,0.01804880213292709,4.393901160835194
484,0.5,115.04431113898899,21.428571428571427,3.3286524333392995,36.42857142857143,0.04116837204953076,0.027908241262565643,0.2731745739421281,0.1548608027991207,0.42546917634174763,0.13713154338332528,2.3591803831443494
485,1.5,179.08582274380993,19.0,5.728171524474639,47.42857142857143,0.12315335408781891,0.10298523433696438,0.22678225917431874,0.23036509383027728,0.1392812507229069,0.35258262991976286,2.714060654443659
486,1.0,150.81446647047383,19.428571428571427,5.993849432413598,44.57142857142857,0.07835828234370648,0.03298369218361792,0.39385326147580274,0.21529209945850203,0.26316952206969013,0.05649634797664474,2.7902922129607557
487,0.0,277.0739309025974,46.57142857142857,3.5624833038498966,115.71428571428571,0.10302269337653924,0.09058849365826568,0.2607888323400048,0.21659665701177264,0.297315868646878,0.14688361222077195,4.006284519411793
488,-1.0,202.42044597715378,32.857142857142854,4.007446705121813,82.14285714285714,0.12580361560801104,0.049437393178523276,0.1983528444305677,0.06746275875705557,0.1361398021250381,0.3277941898770919,4.538234852642496
489,0.0,126.44121856554275,17.714285714285715,4.183458197454582,38.0,0.09653006608941049,0.05065444662743211,0.18414952252389086,0.06943804739209777,0.5814530610807476,0.12994914656370096,3.203902181860442
490,0.5,155.94958294692682,22.857142857142858,3.927657703766142,50.857142857142854,0.12450358491251388,0.1409971291433897,0.15351074243355028,0.19671030109266419,0.374003050145533,0.22793193881517676,3.1028703455421325
491,-0.5,149.10889039698344,24.142857142857142,3.3672776245984752,47.57142857142857,0.12424066895915216,0.031511316165005375,0.14337653612095327,0.38237478277987624,0.07552819641721224,0.005909053894068275,1.7128575661146401
492,1.0,191.99207934281654,23.571428571428573,5.417893281474065,51.42857142857143,0.16887621120047108,0.0310993402393971,0.1366363807488737,0.49858646467642626,0.20008251978014255,0.09268294426721731,1.3283627478821207
493,0.0,116.82280338662069,25.285714285714285,3.162455002090362,51.0,0.13587950124661505,0.09635010889824497,0.1956052862114347,0.23424028391964824,0.43442147234276557,0.10559143302238995,3.3654362658313004
494,1.0,121.9133629059456,16.428571428571427,4.322763811722586,34.0,0.11170521643574231,0.05552531480737175,0.040501820808719585,0.41291723169135747,0.30696914160071814,0.08519057736320411,2.043061717765404
495,1.0,173.65284952995398,31.857142857142858,3.140256021156544,63.142857142857146,0.1269802966633489,0.0839860488662765,0.18013231602973834,0.15542073983711455,0.2738208518912603,0.1942089248587602,3.3999502832601434
496,-0.5,143.89899394614855,32.285714285714285,3.077814266143628,70.14285714285714,0.12362228884088329,0.0539796055510753,0.26724829352149304,0.1202414510917681,0.31236973026003884,0.20600544958621422,1.4079616273353817
497,0.0,79.23680475074391,8.0,6.732642863122624,14.857142857142858,0.12178328619403578,0.11200392437005459,0.06426587747480966,0.20992180156538187,0.022013464563226403,0.1846882808467912,1.9972533781738664
498,-1.5,147.9087434659597,14.857142857142858,6.326953961117792,33.57142857142857,0.06905242843878857,0.015995695668339256,0.0637579246491672,0.2064059253608877,0.14074795147865057,0.4384390118789257,1.8487561813898545
499,-1.0,152.48003496455598,25.857142857142858,3.2791823705718803,48.0,0.10958789130983344,0.04574420067387699,0.08640981731547086,0.008360484937912757,0.12526984887272105,0.24301510530171316,1.860917803960947
500,1.0,189.61566564623146,19.0,5.971181915817015,45.857142857142854,0.07838844090218822,0.07880983222364359,0.1880831615397424,0.1404528788687079,0.3895395616259334,0.21887721496084067,2.4978034467284083
501,1.5,237.04495179874561,27.714285714285715,5.06246915707591,63.142857142857146,0.20409219717909233,0.07423144319277183,0.0893853581734946,0.31264707488322363,0.10512453378454227,0.12666638779873754,2.2245821315396404
502,1.5,205.7186501376215,21.428571428571427,5.329159112739559,52.142857142857146,0.0576102147395502,0.10683447015677527,0.05613738306233099,0.13995168735150454,0.3423218989053186,0.20502046137096,3.6436189363487936
503,1.5,212.60783708317496,31.0,4.122540738552325,83.57142857142857,0.10404674810679926,0.16510990654947486,0.30236393787504723,0.13505489608057747,0.25743840444392774,0.1403397793390686,2.7715030698348277
504,-0.5,168.9319879350703,31.571428571428573,2.950179982784766,63.42857142857143,0.12499848199155571,0.08810591272724894,0.4817875153795866,0.08951900706283397,0.15552219526069705,0.06921944793606585,2.466049288180563
505,0.0,161.5934672991911,21.0,3.687141872093988,40.57142857142857,0.10827213454120725,0.03943559665652016,0.06387631206161506,0.2998896805166094,0.15051263433822906,0.4608425283386111,1.9517340439141213
506,-1.5,155.35054965223233,25.857142857142858,2.8924066017232386,61.142857142857146,0.14549064358696528,0.049029794653470384,0.3938454711031341,0.10912996658197348,0.16511545347697318,0.20202668823149397,3.185445194562481
507,-1.5,272.8738570671126,43.142857142857146,3.701131182120625,124.85714285714286,0.11045244807504145,0.058905015266239646,0.4400397678411482,0.12855276839234187,0.1523438251897457,0.06395227839587363,1.8540751770174366
508,0.5,119.76397595942719,28.428571428571427,2.5159788228795867,50.714285714285715,0.08515081003059262,0.11763976103947141,0.19096108218968774,0.3462543037012231,0.10791092656717712,0.12022220929653701,4.3483288324587885
509,0.0,203.52998236447027,29.571428571428573,4.718230357763256,64.85714285714286,0.12462938650763214,0.10545542018559334,0.16017974839107385,0.45984976125768584,0.012587706193417208,0.15008197752695,2.8951870593318887
510,1.0,233.83119722597894,41.857142857142854,3.289471017525177,116.85714285714286,0.18629024931592883,0.07832303408808487,0.0320393344037427,0.41115438111640723,0.1142762424945524,0.22803668355052994,2.807059265937757
511,1.0,248.27044096743407,32.42857142857143,5.472428411281587,89.57142857142857,0.17555235181858583,0.03558175993193298,0.20479704651243172,0.07538547479703711,0.016664594898306597,0.5376382221878546,4.0362272284920575
512,1.5,167.79491077444138,17.142857142857142,5.511709228861705,36.0,0.05433867858465468,0.03297176566381725,0.08233511959728863,0.03662704718121868,0.20902971705862328,0.39455906925213624,1.6689667958743812
513,1.0,160.289376127697,29.571428571428573,3.3492105094876528,71.14285714285714,0.08534633256016907,0.04948220325320294,0.16776754120492024,0.11056651654508508,0.23617300079902195,0.2844153035740274,2.1292386886506405
514,1.5,256.0090843642656,31.428571428571427,4.841011302570655,84.14285714285714,0.13944869501911,0.08132581208882265,0.01351162761546439,0.5168608354577491,0.054874477446926404,0.10189766654271287,3.874969921888099
515,-1.5,151.78967806076753,22.714285714285715,3.9309732503960233,57.714285714285715,0.1184513931515698,0.05335904235556663,0.0678862489829305,0.016271366263523396,0.04660635763965397,0.2098176403817268,2.5988975273124746
516,-1.5,130.89510383137466,25.428571428571427,3.3487271561416696,45.57142857142857,0.057377719863529894,0.04414024948040163,0.11106994345994935,0.008103920367132362,0.1849840970161469,0.293510574299063,3.570803686981165
517,-0.5,155.11845943474893,24.142857142857142,4.296630763240043,54.714285714285715,0.10267193234561596,0.1504391534962151,0.10060136411600887,0.2297059704964559,0.04609224203765349,0.19364093883451117,3.7643137783657523
518,1.0,261.8229668389626,24.428571428571427,5.6996968274216755,82.14285714285714,0.13930264457375652,0.0473048105625106,0.1962005625915225,0.46766171217082886,0.049443445747326904,0.09902978413174449,4.148365512471829
519,0.0,197.752472308774,21.0,6.269043340960221,38.42857142857143,0.13000519364030963,0.09325238725803561,0.3064514473859428,0.13541292374746736,0.17409541577301973,0.11515910943353269,4.520325295900939
520,0.5,248.54795391069678,34.857142857142854,3.4055492386057677,99.85714285714286,0.11811978045023717,0.039758718081408156,0.30341063287406883,0.27300048434712815,0.09547444303137782,0.2475712966050825,3.8981568096606045
